Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
9.Tem,12,A,1,0,0,0,0,UHA,
9.Tem,12,A,1,0,0,0,0,UHA,
9.Aðu,5,B,1,1,1,1,1,UHA,
9.Aðu,8,B,1,0,0,0,1,UHA,
9.Aðu,8,B,1,0,0,1,1,UHA,
9.Aðu,9,B,1,1,1,0,0,UHA,
9.Aðu,34,B,1,1,1,1,0,UHA,
9.Aðu,34,B,1,1,1,1,0,UHA,
9.Aðu,30,B,1,0,0,1,0,UHA,
9.Aðu,30,B,1,0,0,1,1,UHA,
9.Aðu,30,B,1,1,1,1,0,UHA,
9.Aðu,30,B,1,0,0,0,1,UHA,
9.Aðu,30,B,1,0,0,0,0,UHA,
9.Aðu,30,B,1,1,1,1,0,UHA,
9.Aðu,30,B,1,0,0,0,0,UHA,
9.Aðu,30,B,1,0,0,0,0,UHA,
9.Aðu,30,B,1,0,0,0,0,UHA,
9.Aðu,30,B,1,0,0,0,0,UHA,
9.Aðu,30,B,1,0,0,1,0,UHA,
9.Aðu,30,B,1,0,0,1,0,UHA,
9.Aðu,30,B,1,0,0,1,1,UHA,
9.Aðu,30,B,1,1,1,1,1,UHA,
9.Aðu,36,B,1,0,0,1,0,UHA,
9.Aðu,36,B,1,0,0,1,0,HNT,
9.Aðu,36,B,1,0,0,0,1,HNT,
9.Aðu,36,B,1,0,0,0,1,HNT,
9.Aðu,35,B,1,0,0,0,1,HNT,
9.Aðu,35,B,1,1,1,1,1,HNT,
9.Aðu,35,B,1,0,0,1,1,HNT,
9.Aðu,35,B,1,1,1,1,1,HNT,
9.Aðu,35,B,1,0,0,0,1,HNT,
9.Aðu,34,B,1,1,1,1,0,HNT,
9.Aðu,34,B,1,0,0,0,1,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,1,1,HNT,
9.Aðu,34,B,1,1,1,0,0,HNT,
9.Aðu,34,B,1,0,0,1,0,HNT,
9.Aðu,34,B,1,0,0,0,0,HNT,
9.Aðu,34,B,1,0,0,1,0,HNT,
9.Aðu,27,B,1,0,0,0,0,HNT,
9.Aðu,27,B,1,0,0,1,0,HNT,
9.Aðu,27,B,1,0,0,1,1,HNT,
9.Aðu,27,B,1,1,1,1,1,HNT,
9.Aðu,27,B,1,1,1,1,1,HNT,
9.Aðu,27,B,1,0,0,0,0,HNT,
9.Aðu,27,B,1,1,1,0,0,HNT,
9.Aðu,27,B,1,0,0,1,0,HNT,
9.Aðu,27,B,1,0,0,1,0,HNT,
9.Aðu,7,B,1,0,0,1,0,HNT,
9.Aðu,7,B,1,0,0,0,0,HNT,
9.Aðu,7,B,1,1,1,0,0,HNT,
9.Aðu,7,B,1,0,0,0,0,HNT,
9.Aðu,7,B,1,1,1,0,0,HNT,
9.Aðu,7,B,1,0,0,1,1,HNT,
9.Aðu,7,B,1,0,0,1,1,HNT,
9.Aðu,7,B,1,0,0,1,1,HNT,
9.Aðu,6,B,1,0,0,0,0,HNT,
9.Aðu,6,B,1,0,0,0,0,HNT,
9.Aðu,6,B,1,1,1,1,1,HNT,
9.Aðu,6,B,1,1,1,1,1,HNT,
9.Aðu,6,B,1,1,1,1,0,HNT,
9.Aðu,6,B,1,0,0,0,0,HNT,
9.Aðu,6,B,1,1,1,1,0,HNT,
9.Aðu,6,B,1,1,1,1,1,HNT,
9.Aðu,6,B,1,1,1,0,0,HNT,
9.Aðu,6,B,1,0,0,0,0,HNT,
9.Aðu,6,B,1,1,1,1,1,HNT,
9.Aðu,6,B,1,0,0,0,1,HNT,
9.Aðu,6,B,1,1,1,1,1,HNT,
9.Aðu,6,B,1,1,1,1,1,HNT,
9.Aðu,6,B,1,1,1,1,0,HNT,
9.Aðu,6,B,1,1,1,0,0,HNT,
9.Aðu,6,B,1,1,1,1,0,HNT,
9.Aðu,6,B,1,1,1,1,0,HNT,
9.Aðu,6,B,1,0,0,0,0,HNT,
9.Aðu,12,B,1,1,1,1,1,HNT,
9.Aðu,12,B,1,1,1,0,1,HNT,
9.Aðu,12,B,1,0,0,0,0,HNT,
9.Aðu,12,B,1,0,0,0,0,HNT,
9.Aðu,12,B,1,1,1,0,0,HNT,
9.Aðu,12,B,1,1,1,1,0,HNT,
9.Aðu,12,B,1,0,0,0,1,HNT,
9.Aðu,10,B,1,1,1,0,0,HNT,
9.Aðu,10,B,1,1,1,0,0,HNT,
9.Aðu,10,B,1,1,1,0,0,HNT,
9.Aðu,10,B,1,1,1,0,0,HNT,
9.Aðu,10,B,1,1,1,1,1,HNT,
9.Aðu,10,B,1,1,1,1,1,HNT,
9.Aðu,10,B,1,0,0,0,0,HNT,
9.Aðu,10,B,1,1,1,1,0,HNT,
9.Aðu,10,B,1,1,1,0,0,HNT,
9.Aðu,10,B,1,1,1,1,1,HNT,
9.Aðu,8,B,1,1,1,0,0,HNT,
9.Aðu,8,B,1,1,1,0,0,HNT,
9.Aðu,8,B,1,1,1,1,1,HNT,
9.Aðu,8,B,1,1,1,1,0,HNT,
9.Aðu,8,B,1,1,1,1,0,HNT,
9.Aðu,8,B,1,0,0,1,1,HNT,
9.Aðu,8,B,1,0,0,0,0,HNT,
9.Aðu,27,B,1,0,0,1,0,HNT,
9.Aðu,27,B,1,0,0,1,0,HNT,
9.Aðu,27,B,1,1,1,0,1,HNT,
9.Aðu,27,B,1,1,1,0,1,HNT,
9.Aðu,27,B,1,0,0,0,0,HNT,
9.Aðu,27,B,1,0,0,0,0,HNT,
9.Aðu,27,B,1,0,0,0,0,HNT,
9.Aðu,27,B,1,0,0,0,1,HNT,
9.Aðu,27,B,1,1,1,1,0,HNT,
9.Aðu,3,B,1,0,0,1,0,HNT,
9.Aðu,3,B,1,0,0,1,1,HNT,
9.Aðu,3,B,1,0,0,1,1,HNT,
9.Aðu,3,B,1,0,0,1,1,HNT,
9.Aðu,3,B,1,0,0,0,0,HNT,
9.Aðu,3,B,1,0,0,0,0,HNT,
9.Aðu,3,B,1,0,0,0,0,HNT,
9.Aðu,3,B,1,0,0,1,0,HNT,
9.Aðu,3,B,1,0,0,1,1,HNT,
9.Aðu,3,B,1,1,1,1,1,HNT,
9.Aðu,1,B,1,0,0,1,1,HNT,
9.Aðu,1,B,1,1,1,1,1,HNT,
9.Aðu,1,B,1,1,1,0,0,HNT,
9.Aðu,1,B,1,1,1,1,1,HNT,
9.Aðu,1,B,1,0,0,1,0,HNT,
9.Aðu,1,B,1,1,1,0,0,HNT,
9.Aðu,1,B,1,1,1,1,0,HNT,
9.Aðu,1,B,1,0,1,1,0,HNT,
9.Aðu,1,B,1,0,0,1,0,HNT,
9.Aðu,5,B,1,1,1,1,0,HNT,
9.Aðu,5,B,1,0,0,0,0,HNT,
9.Aðu,5,B,1,0,0,0,0,HNT,
9.Aðu,5,B,1,1,1,1,1,HNT,
9.Aðu,5,B,1,0,0,0,1,HNT,
9.Aðu,5,B,1,0,0,0,0,HNT,
9.Aðu,5,B,1,1,1,0,0,HNT,
9.Aðu,4,B,1,1,1,0,0,HNT,
9.Aðu,4,B,1,0,0,0,0,HNT,
9.Aðu,4,B,1,1,1,1,1,HNT,
9.Aðu,4,B,1,0,0,1,0,HNT,
9.Aðu,4,B,1,0,0,0,0,HNT,
9.Aðu,4,B,1,0,0,1,1,HNT,
9.Aðu,4,B,1,1,1,1,0,HNT,
9.Aðu,4,B,1,1,1,1,1,HNT,
9.Aðu,4,B,1,1,1,1,1,HNT,
9.Aðu,4,B,1,0,0,0,0,HNT,
9.Aðu,4,B,1,1,1,0,0,HNT,
9.Aðu,4,B,1,1,1,1,1,HNT,
9.Aðu,4,B,1,1,1,1,0,HNT,
9.Aðu,4,B,1,0,1,1,0,HNT,
9.Aðu,7,B,1,0,0,1,1,HNT,
9.Aðu,7,B,1,1,1,1,0,HNT,
9.Aðu,13,A,1,0,0,0,0,HNT,
9.Aðu,13,A,1,0,0,0,0,HNT,
9.Aðu,13,A,1,0,0,0,0,HNT,
9.Aðu,13,A,1,0,0,0,0,HNT,
9.Aðu,13,A,1,0,0,0,0,HNT,
9.Aðu,13,A,1,0,0,0,0,HNT,
9.Aðu,13,A,1,0,0,0,0,UHA,
9.Aðu,13,A,1,0,0,0,0,UHA,
9.Aðu,13,A,1,1,1,1,1,UHA,
9.Aðu,13,A,1,0,0,0,0,UHA,
9.Aðu,13,A,1,0,0,0,1,UHA,
9.Aðu,13,A,1,1,1,1,1,UHA,
9.Aðu,13,A,1,0,0,0,0,UHA,
9.Aðu,13,A,1,0,0,1,0,UHA,
9.Aðu,14,A,1,0,0,0,0,UHA,
9.Aðu,14,A,1,0,0,0,0,UHA,
9.Aðu,14,A,1,0,0,0,1,UHA,
9.Aðu,14,A,1,1,1,0,0,UHA,
9.Aðu,14,A,1,1,1,1,1,UHA,
9.Aðu,14,A,1,1,1,1,1,UHA,
9.Aðu,14,A,1,0,0,0,0,UHA,
9.Aðu,14,A,1,0,0,0,1,UHA,
9.Aðu,14,A,1,0,0,0,0,UHA,
9.Aðu,14,A,1,0,0,0,0,UHA,
9.Aðu,14,A,1,0,0,0,0,UHA,
9.Aðu,14,A,1,1,1,1,0,UHA,
9.Aðu,14,A,1,0,0,0,1,UHA,
9.Aðu,14,A,1,0,0,1,1,UHA,
9.Aðu,14,A,1,0,0,1,1,UHA,
9.Aðu,14,A,1,0,0,1,1,UHA,
9.Aðu,15,A,1,0,0,1,0,UHA,
9.Aðu,15,A,1,1,1,1,1,UHA,
9.Aðu,15,A,1,1,1,0,0,UHA,
9.Aðu,15,A,1,0,0,0,0,UHA,
9.Aðu,15,A,1,0,0,0,0,UHA,
9.Aðu,15,A,1,0,0,0,1,UHA,
9.Aðu,15,A,1,1,1,1,0,UHA,
9.Aðu,15,A,1,1,1,1,0,UHA,
9.Aðu,15,A,1,0,0,1,1,UHA,
9.Aðu,15,A,1,1,1,1,0,UHA,
9.Aðu,15,A,1,1,1,1,1,UHA,
9.Aðu,15,A,1,1,1,0,0,UHA,
9.Aðu,15,A,1,0,0,0,0,UHA,
9.Aðu,15,A,1,0,0,0,0,UHA,
9.Aðu,15,A,1,1,1,1,0,UHA,
9.Aðu,15,A,1,0,0,1,1,UHA,
9.Aðu,15,A,1,1,1,1,1,UHA,
9.Eyl,1,B,1,0,0,0,0,ABK,
9.Eyl,1,B,1,0,0,0,0,ABK,
9.Eyl,1,B,1,0,0,0,0,ABK,
9.Eyl,1,B,1,1,1,1,1,ABK,
9.Eyl,1,B,1,1,1,1,1,ABK,
9.Eyl,1,B,1,0,0,1,0,ABK,
9.Eyl,1,B,1,1,1,1,1,ABK,
9.Eyl,1,B,1,1,1,1,1,ABK,
9.Eyl,10,B,1,0,0,0,0,ABK,
9.Eyl,10,B,1,0,0,0,0,ABK,
9.Eyl,10,B,1,0,0,0,1,ABK,
9.Eyl,10,B,1,0,0,0,0,ABK,
9.Eyl,10,B,1,0,0,1,1,ABK,
9.Eyl,10,B,1,1,1,1,0,ABK,
9.Eyl,10,B,1,1,1,1,1,ABK,
9.Eyl,10,B,1,0,0,1,1,ABK,
9.Eyl,10,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,1,1,0,0,ABK,
9.Eyl,3,B,1,0,0,0,0,ABK,
9.Eyl,3,B,1,0,0,0,0,ABK,
9.Eyl,3,B,1,0,0,0,0,ABK,
9.Eyl,3,B,1,0,0,0,1,ABK,
9.Eyl,3,B,1,0,0,0,1,ABK,
9.Eyl,3,B,1,0,0,0,0,ABK,
9.Eyl,3,B,1,1,1,0,0,ABK,
9.Eyl,3,B,1,1,1,0,1,ABK,
9.Eyl,3,B,1,0,1,0,0,ABK,
9.Eyl,3,B,1,1,1,0,0,ABK,
9.Eyl,3,B,1,0,1,0,0,ABK,
9.Eyl,3,B,1,0,0,0,1,ABK,
9.Eyl,3,B,1,0,0,0,0,ABK,
9.Eyl,3,B,1,0,0,1,0,ABK,
9.Eyl,3,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,1,1,1,0,ABK,
9.Eyl,3,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,0,1,1,0,ABK,
9.Eyl,3,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,1,1,1,1,ABK,
9.Eyl,3,B,1,0,0,1,1,ABK,
9.Eyl,3,B,1,1,1,1,0,ABK,
9.Eyl,3,B,1,0,0,1,1,ABK,
9.Eyl,3,B,1,1,1,1,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,0,1,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,1,1,1,1,ABK,
9.Eyl,9,B,1,1,1,1,1,ABK,
9.Eyl,9,B,1,1,1,1,1,ABK,
9.Eyl,9,B,1,1,1,1,0,ABK,
9.Eyl,9,B,1,0,0,1,1,ABK,
9.Eyl,9,B,1,0,0,1,0,ABK,
9.Eyl,9,B,1,1,1,1,0,ABK,
9.Eyl,9,B,1,0,0,1,1,ABK,
9.Eyl,9,B,1,1,1,1,1,ABK,
9.Eyl,9,B,1,0,1,1,1,ABK,
9.Eyl,9,B,1,1,1,0,0,ABK,
9.Eyl,9,B,1,1,1,1,1,ABK,
9.Eyl,31,B,1,1,1,0,0,ABK,
9.Eyl,31,B,1,0,0,0,0,ABK,
9.Eyl,31,B,1,0,0,0,0,ABK,
9.Eyl,31,B,1,0,1,0,0,ABK,
9.Eyl,31,B,1,1,1,0,0,ABK,
9.Eyl,31,B,1,0,0,0,0,ABK,
9.Eyl,31,B,1,1,1,0,0,ABK,
9.Eyl,31,B,1,0,0,0,0,ABK,
9.Eyl,31,B,1,0,0,1,1,ABK,
9.Eyl,31,B,1,0,0,1,0,ABK,
9.Eyl,31,B,1,1,1,1,0,ABK,
9.Eyl,31,B,1,1,1,1,1,ABK,
9.Eyl,31,B,1,,1,1,0,ABK,
9.Eyl,9,B,1,1,1,0,0,ABK,
9.Eyl,9,B,1,1,1,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,1,1,0,1,ABK,
9.Eyl,9,B,1,0,0,0,1,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,1,1,0,1,ABK,
9.Eyl,9,B,1,1,1,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,0,0,0,0,ABK,
9.Eyl,9,B,1,0,0,1,1,ABK,
9.Eyl,9,B,1,1,1,1,1,ABK,
9.Eyl,9,B,1,0,0,1,1,ABK,
9.Eyl,21,B,1,0,0,0,0,ABK,
9.Eyl,21,B,1,1,1,0,0,ABK,
9.Eyl,21,B,1,1,1,0,1,ABK,
9.Eyl,21,B,1,1,1,1,1,ABK,
9.Eyl,21,B,1,1,1,1,0,ABK,
9.Eyl,1,B,1,1,1,0,1,ABK,
9.Eyl,1,B,1,0,0,0,0,ABK,
9.Eyl,21,A,1,0,0,1,1,ABK,
9.Eyl,21,A,1,0,0,0,0,ABK,
9.Eyl,21,A,1,0,0,0,0,ABK,
9.Eyl,21,A,1,0,1,1,0,ABK,
9.Eyl,21,A,1,1,1,1,0,ABK,
9.Eyl,21,A,1,0,0,1,0,ABK,
9.Eyl,21,A,1,0,0,0,0,ABK,
9.Eyl,21,A,1,0,0,0,0,ABK,
9.Eyl,21,A,1,0,0,1,0,ABK,
9.Eyl,21,A,1,0,0,1,1,ABK,
9.Eyl,21,A,1,0,0,0,0,ABK,
9.Eyl,21,A,1,0,0,0,0,ABK,
9.Eyl,25,A,1,0,0,0,0,ABK,
9.Eyl,25,A,1,0,0,0,0,ABK,
9.Eyl,25,A,1,1,1,1,0,ABK,
9.Eyl,25,A,1,0,0,1,0,ABK,
9.Eyl,25,A,1,0,0,1,0,ABK,
9.Eyl,25,A,1,0,0,0,0,ABK,
9.Eyl,25,A,1,1,1,0,0,ABK,
9.Eyl,25,A,1,0,0,0,0,ABK,
9.Eyl,25,A,1,0,0,0,0,ABK,
9.Eyl,25,A,1,0,0,0,1,ABK,
9.Eyl,25,A,1,1,1,1,0,ABK,
9.Eyl,25,A,1,1,1,1,1,ABK,
9.Eyl,25,A,1,0,0,1,1,ABK,
9.Eyl,25,A,1,0,0,1,1,ABK,
9.Eyl,25,A,1,0,0,1,1,ABK,
9.Eyl,22,A,1,0,1,1,0,ABK,
9.Eyl,22,A,1,0,1,1,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,1,0,1,ABK,
9.Eyl,22,A,1,0,1,0,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,0,1,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,0,0,0,ABK,
9.Eyl,22,A,1,0,0,1,0,ABK,
9.Eyl,22,A,1,0,1,1,1,ABK,
9.Eyl,22,A,1,0,1,1,0,ABK,
9.Eyl,23,A,1,0,0,0,1,ABK,
9.Eyl,23,A,1,0,0,0,1,ABK,
9.Eyl,23,A,1,0,0,0,1,ABK,
9.Eyl,23,A,1,0,0,0,0,ABK,
9.Eyl,23,A,1,0,0,0,0,ABK,
9.Eyl,23,A,1,0,0,1,0,ABK,
9.Eyl,23,A,1,0,0,1,0,ABK,
9.Eyl,23,A,1,0,0,0,0,ABK,
9.Eyl,23,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,1,1,0,0,ABK,
9.Eyl,19,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,0,0,1,0,ABK,
9.Eyl,19,A,1,0,0,1,0,ABK,
9.Eyl,19,A,1,0,1,1,0,ABK,
9.Eyl,19,A,1,0,0,1,0,ABK,
9.Eyl,19,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,0,0,1,0,ABK,
9.Eyl,19,A,1,1,1,1,0,ABK,
9.Eyl,19,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,0,0,0,0,ABK,
9.Eyl,19,A,1,0,0,1,0,ABK,
9.Eyl,29,A,1,0,0,1,0,ABK,
9.Eyl,29,A,1,1,1,1,0,ABK,
9.Eyl,29,A,1,0,0,1,1,ABK,
9.Eyl,29,A,1,0,0,0,1,ABK,
9.Eyl,29,A,1,0,0,0,0,ABK,
9.Eyl,30,A,1,0,0,0,0,ABK,
9.Eyl,30,A,1,0,0,0,0,ABK,
9.Eyl,30,A,1,0,0,0,0,UHA,
9.Eyl,30,A,1,0,0,0,0,UHA,
9.Eyl,26,A,1,0,0,1,0,UHA,
9.Eyl,26,A,1,1,1,1,0,UHA,
9.Eyl,26,A,1,0,0,1,1,UHA,
9.Eyl,26,A,1,0,0,1,1,UHA,
9.Eyl,26,A,1,0,0,0,1,UHA,
9.Eyl,26,A,1,1,1,0,0,UHA,
9.Eyl,26,A,1,0,0,1,0,UHA,
9.Eyl,26,A,1,0,0,0,0,UHA,
9.Eyl,26,A,1,1,1,1,1,UHA,
9.Eyl,26,A,1,0,0,0,0,UHA,
9.Eyl,26,A,1,0,0,1,0,UHA,
9.Eyl,26,A,1,1,1,0,0,UHA,
9.Eyl,26,A,1,0,1,0,0,UHA,
9.Eyl,26,A,1,1,1,1,0,UHA,
9.Eyl,26,A,1,1,1,0,0,UHA,
9.Eyl,27,A,1,1,1,0,1,UHA,
9.Eyl,27,A,1,0,0,1,1,UHA,
9.Eyl,27,A,1,1,1,0,1,UHA,
9.Eyl,27,A,1,0,0,1,1,UHA,
9.Eyl,27,A,1,0,0,1,0,UHA,
9.Eyl,27,A,1,0,0,1,0,UHA,
9.Eyl,27,A,1,1,1,1,0,UHA,
9.Eyl,27,A,1,0,0,1,0,UHA,
9.Eyl,27,A,1,1,1,0,0,UHA,
9.Eyl,27,A,1,0,0,0,0,UHA,
9.Eyl,21,A,1,0,0,0,0,UHA,
9.Eyl,21,A,1,0,0,0,0,UHA,
9.Eyl,21,A,1,0,0,0,0,UHA,
9.Eyl,56,A,1,0,1,1,0,UHA,
9.Eyl,56,A,1,0,1,1,0,UHA,
9.Eyl,56,A,1,0,1,0,0,UHA,
9.Eyl,56,A,1,1,1,0,0,UHA,
9.Eyl,56,A,1,0,0,1,0,UHA,
9.Eyl,56,A,1,0,0,1,0,UHA,
9.Eyl,56,A,1,0,1,0,0,UHA,
9.Eyl,22,A,1,1,1,1,0,UHA,
9.Eyl,22,A,1,0,0,1,1,UHA,
9.Eyl,22,A,1,0,0,0,0,UHA,
9.Eyl,22,A,1,1,1,0,0,UHA,
9.Eyl,22,A,1,0,1,1,0,UHA,
9.Eyl,18,A,1,1,1,0,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,1,1,1,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,0,0,1,0,UHA,
9.Eyl,18,A,1,0,0,1,0,UHA,
9.Eyl,18,A,1,1,1,1,0,UHA,
9.Eyl,18,A,1,0,1,1,0,UHA,
9.Eyl,18,A,1,0,0,1,1,UHA,
9.Eyl,18,A,1,1,1,1,1,UHA,
9.Eyl,18,A,1,1,1,1,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,1,1,0,0,UHA,
9.Eyl,18,A,1,0,1,0,0,UHA,
9.Eyl,18,A,1,0,0,0,0,UHA,
9.Eyl,18,A,1,1,1,0,0,UHA,
9.Eyl,18,A,1,0,1,1,0,KEW,
9.Eyl,18,A,1,0,1,1,0,KEW,
9.Eyl,18,A,1,0,1,1,0,KEW,
9.Eyl,18,A,1,0,0,1,0,UHA,
9.Eyl,33,A,1,1,1,0,0,UHA,
9.Eyl,33,A,1,1,1,0,1,UHA,
9.Eyl,33,A,1,1,1,1,0,UHA,
9.Eyl,33,A,1,1,1,1,1,UHA,
9.Eyl,33,A,1,1,1,1,1,UHA,
9.Eyl,33,A,1,0,0,1,0,UHA,
9.Eyl,33,A,1,1,1,0,1,UHA,
9.Eyl,33,A,1,1,1,0,0,UHA,
9.Eyl,19,A,1,0,0,0,0,UHA,
9.Eyl,19,A,1,0,0,0,0,UHA,
9.Eyl,19,A,1,0,0,1,0,UHA,
9.Eyl,19,A,1,0,0,1,0,UHA,
9.Eyl,19,A,1,1,1,1,0,UHA,
9.Eyl,19,A,1,1,1,1,1,UHA,
9.Eyl,19,A,1,0,0,0,0,UHA,
9.Eyl,19,A,1,0,0,0,0,UHA,
9.Eyl,14,B,1,0,0,0,1,UHA,
9.Eyl,14,B,1,0,0,0,0,UHA,
9.Eyl,14,B,1,0,0,1,1,UHA,
9.Eyl,14,B,1,0,0,1,1,UHA,
9.Eyl,14,B,1,0,0,1,1,UHA,
9.Eyl,14,B,1,0,0,0,1,UHA,
9.Eyl,14,B,1,0,0,0,1,UHA,
9.Eyl,14,B,1,1,1,0,0,UHA,
9.Eyl,14,B,1,0,0,1,0,UHA,
9.Eyl,14,B,1,0,0,1,0,UHA,
9.Eyl,14,B,1,1,1,1,0,UHA,
9.Eyl,14,B,1,0,0,0,0,UHA,
9.Eyl,14,B,1,1,1,0,0,UHA,
9.Eyl,14,B,1,0,0,0,0,HNT,
9.Eyl,14,B,1,0,0,0,0,HNT,
9.Eyl,14,B,1,0,0,0,0,HNT,
9.Eyl,14,B,1,0,0,0,0,HNT,
9.Eyl,14,B,1,0,0,1,0,HNT,
9.Eyl,13,B,1,1,1,1,0,HNT,
9.Eyl,13,B,1,1,1,1,1,HNT,
9.Eyl,13,B,1,1,1,0,0,HNT,
9.Eyl,13,B,1,0,0,1,0,HNT,
9.Eyl,13,B,1,1,1,0,1,HNT,
9.Eyl,13,B,1,1,1,0,0,HNT,
9.Eyl,13,B,1,0,0,1,1,HNT,
9.Eyl,19,B,1,0,0,0,0,HNT,
9.Eyl,19,B,1,1,1,1,1,HNT,
9.Eyl,19,B,1,1,1,1,1,HNT,
9.Eyl,19,B,1,1,1,1,0,HNT,
9.Eyl,19,B,1,1,1,1,0,HNT,
9.Eyl,19,B,1,1,1,0,0,HNT,
9.Eyl,19,B,1,0,0,0,1,HNT,
9.Eyl,19,B,1,0,0,0,1,HNT,
9.Eyl,18,B,1,1,1,1,0,HNT,
9.Eyl,27,B,1,0,0,0,0,HNT,
9.Eyl,16,B,1,0,0,1,0,HNT,
9.Eyl,22,B,1,1,1,1,0,HNT,
9.Eyl,56,A,1,1,1,0,0,HNT,
9.Eyl,56,A,1,0,1,0,0,HNT,
9.Eyl,56,A,1,1,1,1,0,HNT,
9.Eyl,56,A,1,0,0,1,0,HNT,
9.Eyl,56,A,1,1,1,1,1,HNT,
9.Eyl,56,A,1,0,0,0,1,HNT,
9.Eyl,56,A,1,0,0,0,0,HNT,
9.Eyl,56,A,1,0,0,0,0,HNT,
9.Eyl,56,A,1,0,0,1,0,HNT,
9.Eyl,56,A,1,1,1,1,1,HNT,
9.Eyl,56,A,1,1,1,1,0,HNT,
9.Eyl,56,A,1,1,1,1,1,HNT,
9.Eyl,56,A,1,1,1,1,0,HNT,
9.Eyl,56,A,1,0,1,0,1,HNT,
9.Eyl,26,A,1,1,1,1,1,AKT,
9.Eyl,26,A,1,0,0,0,0,AKT,WT
9.Eyl,26,A,1,1,1,0,1,AKT,
9.Eyl,31,A,1,1,1,1,0,AKT,
9.Eyl,31,A,1,0,0,0,1,AKT,
9.Eyl,31,A,1,1,1,0,1,AKT,
9.Eyl,31,A,1,1,1,0,1,AKT,
9.Eyl,31,A,1,1,1,1,1,AKT,
9.Eyl,31,A,1,0,0,0,0,AKT,WT
9.Eyl,31,A,1,0,0,0,1,AKT,
9.Eyl,34,A,1,0,0,1,0,AKT,
9.Eyl,34,A,1,1,1,0,1,AKT,
9.Eyl,34,A,1,1,1,1,1,AKT,
9.Eyl,34,A,1,1,1,1,1,AKT,
9.Eyl,34,A,1,1,1,1,1,AKT,
9.Eyl,34,A,1,1,1,1,1,AKT,
9.Eyl,33,A,1,1,1,1,1,AKT,
9.Eyl,33,A,1,0,0,1,0,AKT,
9.Eyl,33,A,1,0,0,0,1,AKT,
9.Eyl,33,A,1,1,1,0,1,AKT,
9.Eyl,33,A,1,1,1,0,1,AKT,
9.Eyl,33,A,1,1,0,1,1,AKT,
9.Eyl,33,A,1,1,0,0,1,AKT,
9.Eyl,33,A,1,1,1,0,1,AKT,
9.Eyl,33,A,1,1,1,1,0,AKT,
9.Eyl,33,A,1,0,1,0,1,AKT,
9.Eyl,35,A,1,0,0,0,0,AKT,WT
9.Eyl,35,A,1,0,0,1,1,AKT,
9.Eyl,35,A,1,1,1,1,1,AKT,
9.Eyl,35,A,1,1,1,1,1,AKT,
9.Eyl,35,A,1,1,1,1,1,AKT,
9.Eyl,35,A,1,1,1,1,0,AKT,
9.Eyl,35,A,1,0,0,1,0,AKT,
9.Eyl,36,A,1,1,1,1,0,HNT,
9.Eyl,36,A,1,1,1,1,1,HNT,
