Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
Eki.24,16,A,2,0,0,1,1,UHA,
Eki.24,16,A,1,0,1,1,1,UHA,
Eki.24,16,A,2,1,1,1,0,UHA,
Eki.22,20,A,1,0,0,1,0,HNT,
Eki.22,20,A,2,0,0,1,1,HNT,
Eki.22,20,A,1,1,1,1,0,HNT,
Eki.22,23,A,3,0,0,1,0,HNT,
Eki.22,23,A,2,0,0,1,1,HNT,
Eki.22,23,A,2,1,1,1,0,HNT,
Eki.22,23,A,3,0,0,0,0,HNT,
Eki.22,23,A,5,0,0,0,1,HNT,
Eki.22,23,A,1,1,1,0,0,HNT,
Eki.22,19,A,3,1,1,1,0,HNT,
Eki.22,18,A,2,0,0,1,0,HNT,
Eki.22,18,A,2,0,0,1,1,HNT,
Eki.22,18,A,4,1,1,1,0,HNT,
Eki.22,18,A,2,0,0,0,0,HNT,
Eki.22,18,A,3,0,0,0,1,HNT,
Eki.22,18,A,1,1,1,0,0,HNT,
Eki.22,18,A,1,1,1,0,1,HNT,
Eki.24,15,A,3,0,0,0,1,KEW,
Eki.24,15,A,1,0,1,0,1,KEW,
Eki.24,15,A,2,1,1,1,1,KEW,
Eki.24,15,A,1,0,0,1,1,KEW,
Eki.24,15,A,6,0,1,1,1,KEW,
Eki.24,15,A,1,1,1,1,0,KEW,
Eki.24,15,A,3,0,0,0,0,KEW,
Eki.24,13,A,2,1,1,1,0,KEW,
Eki.24,13,A,1,0,1,1,0,KEW,
Eki.24,13,A,1,1,1,0,0,KEW,
Eki.24,13,A,6,0,0,0,0,KEW,
Eki.24,13,A,1,0,1,0,1,KEW,
Eki.24,13,A,1,0,0,1,0,KEW,
Eki.24,13,A,2,0,0,0,1,KEW,
Eki.24,13,A,1,0,0,1,1,KEW,
Eki.24,12,A,1,0,1,0,1,KEW,
Eki.24,12,A,4,0,0,0,0,KEW,
Eki.24,12,A,1,0,1,0,0,KEW,
Eki.24,12,A,4,1,1,1,0,KEW,
Eki.24,12,A,2,1,1,1,1,KEW,
Eki.24,12,A,2,1,1,1,1,KEW,
Eki.24,12,A,3,0,0,1,1,KEW,
Eki.22,16,A,1,1,1,1,0,KEW,
Eki.22,1,A,1,0,0,0,1,KEW,
Eki.22,16,A,2,0,0,0,0,KEW,
Eki.22,17,A,7,0,0,0,0,KEW,
Eki.22,17,A,7,0,0,0,1,KEW,
Eki.22,17,A,1,0,1,1,1,KEW,
Eki.22,17,A,2,1,1,1,1,KEW,
Eki.22,17,A,5,1,1,1,0,KEW,
Eki.22,17,A,1,0,1,1,0,KEW,
Eki.22,17,A,1,0,0,1,0,KEW,
Eki.22,17,A,3,0,1,0,0,KEW,
Eki.22,17,A,1,1,1,0,1,KEW,
Eki.24,10,A,2,1,1,1,0,KEW,
Eki.24,10,A,4,0,1,0,1,KEW,
Eki.24,10,A,1,0,0,1,1,KEW,
Eki.24,10,A,1,0,0,0,1,KEW,
Eki.24,10,A,3,0,0,0,0,KEW,
Eki.24,10,A,2,0,1,1,1,KEW,
Eki.24,10,A,2,0,1,0,0,KEW,
Eki.24,10,A,1,1,1,0,0,KEW,
Eki.24,9,A,3,0,0,1,1,KEW,
Eki.24,9,A,1,0,1,1,1,KEW,
Eki.24,9,A,2,1,1,0,1,KEW,
Eki.24,9,A,1,0,0,0,1,KEW,
Eki.24,9,A,1,0,0,1,0,KEW,
Eki.24,9,A,2,1,1,1,0,KEW,
Eki.24,9,A,1,1,1,1,1,KEW,
Eki.24,9,A,4,0,0,0,0,KEW,
Eki.24,8,A,3,1,1,1,1,KEW,
Eki.24,8,A,2,1,1,1,0,KEW,
Eki.24,8,A,2,0,0,1,0,KEW,
Eki.24,8,A,7,0,0,0,0,KEW,
Eki.24,8,A,5,0,0,0,1,KEW,
Eki.24,8,A,1,1,1,0,1,KEW,
Eki.24,8,A,5,1,1,1,1,KEW,
Eki.24,8,A,2,1,1,0,0,KEW,
Eki.24,8,A,1,0,1,0,1,KEW,
Eki.24,8,A,2,0,1,0,0,KEW,
Eki.24,8,A,1,0,1,1,1,KEW,
Eki.24,7,A,2,0,1,0,1,KEW,
Eki.24,7,A,2,0,0,0,1,KEW,
Eki.24,7,A,1,0,0,1,0,KEW,
Eki.24,7,A,4,0,0,1,1,KEW,
Eki.24,7,A,6,0,0,0,0,KEW,
Eki.24,7,A,1,1,1,1,0,KEW,
Eki.24,7,A,2,1,1,1,1,KEW,
Eki.24,5,A,4,0,0,0,0,KEW,
Eki.24,5,A,3,0,0,1,1,KEW,
Eki.24,5,A,2,0,0,0,1,KEW,
Eki.24,5,A,1,0,1,1,0,KEW,
Eki.24,5,A,1,1,1,1,0,KEW,
Eki.24,5,A,2,0,0,1,0,KEW,
Eki.24,8,B,1,0,1,0,1,KEW,
Eki.24,8,B,2,0,0,1,1,KEW,
Eki.24,8,B,2,0,0,0,0,KEW,
Eki.24,8,B,1,1,1,0,1,KEW,
Eki.24,8,B,3,0,0,0,1,KEW,
Eki.24,9,B,1,0,0,0,1,KEW,
Eki.24,9,B,1,0,0,1,0,KEW,
Eki.24,9,B,1,1,1,1,0,KEW,
Eki.24,9,B,2,0,0,0,0,KEW,
Eki.24,9,B,2,1,1,1,1,KEW,
Eki.24,9,B,1,1,1,0,1,KEW,
Eki.24,12,B,1,0,0,1,1,KEW,
Eki.24,12,B,1,1,1,1,0,KEW,
Eki.24,13,B,3,0,0,0,1,KEW,
Eki.24,13,B,1,1,1,0,0,KEW,
Eki.24,13,B,1,1,1,1,1,UHA,
Eki.24,13,B,2,1,1,1,0,UHA,
Eki.24,13,B,1,0,0,0,0,UHA,
Eki.24,15,B,1,1,1,1,0,UHA,
Eki.24,15,B,2,1,1,0,0,UHA,
Eki.24,15,B,4,0,0,0,0,UHA,
Eki.24,16,B,1,1,1,0,1,UHA,
Eki.24,16,B,1,0,0,0,1,UHA,
Eki.24,16,B,2,1,1,0,0,UHA,
Eki.24,16,B,3,1,1,1,0,UHA,
Eki.24,16,B,2,0,0,0,0,UHA,
Eki.24,17,B,2,0,0,0,1,UHA,
Eki.24,17,B,1,0,0,0,0,UHA,
Eki.24,18,B,1,1,1,0,1,UHA,
Eki.24,18,B,2,1,1,1,0,UHA,
Eki.24,18,B,3,1,1,1,1,UHA,
Eki.24,18,B,2,1,1,1,0,UHA,
Eki.24,18,B,1,0,1,0,1,UHA,
Eki.24,19,B,1,0,0,0,1,UHA,
Eki.24,19,B,2,0,0,0,0,UHA,
Eki.24,20,B,1,0,0,0,1,UHA,
Eki.24,20,B,3,0,0,0,0,UHA,
Eki.24,22,B,1,0,0,0,0,UHA,
Eki.24,22,B,1,0,0,1,1,UHA,
Eki.24,22,B,1,1,1,0,0,UHA,
Eki.24,10,B,1,0,0,0,1,UHA,
Eki.24,16,B,1,1,1,0,0,UHA,
Eki.24,16,B,1,1,1,1,0,UHA,
Eki.24,18,B,1,0,0,1,1,UHA,
Eki.24,29,B,1,1,1,1,1,UHA,
Eki.24,26,B,2,0,0,0,0,UHA,
Eki.24,26,B,1,1,1,1,1,UHA,
Eki.24,25,B,1,1,1,1,0,UHA,
Eki.24,25,B,1,0,0,0,1,UHA,
Eki.24,25,B,2,0,0,0,0,UHA,
Eki.24,25,B,2,1,1,1,1,UHA,
Eki.25,32,A,5,0,0,0,0,ABK,
Eki.25,32,A,2,0,0,0,1,ABK,
Eki.25,32,A,1,1,1,0,1,ABK,
Eki.25,32,A,2,1,1,1,1,ABK,
Eki.25,32,A,2,0,0,1,1,ABK,
Eki.25,32,A,2,0,0,1,0,ABK,
Eki.25,31,A,6,0,0,0,0,ABK,
Eki.25,31,A,1,1,1,0,0,ABK,
Eki.25,31,A,5,0,0,0,1,ABK,
Eki.25,31,A,1,1,1,0,1,ABK,
Eki.25,31,A,3,1,1,1,0,ABK,
Eki.25,31,A,5,1,1,1,1,ABK,
Eki.25,31,A,2,0,0,1,1,ABK,
Eki.25,48,A,3,0,0,0,0,ABK,
Eki.25,48,A,3,1,1,0,0,ABK,
Eki.25,48,A,1,1,1,0,1,ABK,
Eki.25,48,A,1,1,1,1,1,ABK,
Eki.25,48,A,2,0,0,1,0,ABK,
Eki.25,48,A,2,0,0,1,1,ABK,
Eki.25,39,A,6,0,0,0,0,ABK,
Eki.25,39,A,4,0,0,0,1,ABK,
Eki.25,39,A,1,0,0,1,0,ABK,
Eki.25,39,A,1,1,1,1,0,ABK,
Eki.25,43,A,2,0,0,0,0,ABK,
Eki.25,43,A,2,0,0,0,1,ABK,
Eki.25,1,A,6,0,0,0,0,ABK,
Eki.25,1,A,1,1,1,0,1,ABK,
Eki.25,1,A,1,0,0,0,1,ABK,
Eki.25,1,A,4,0,0,1,1,ABK,
Eki.25,1,A,1,1,1,1,0,ABK,
Eki.25,1,A,2,0,0,1,0,ABK,
Eki.25,2,A,5,0,0,0,0,ABK,
Eki.25,2,A,1,1,1,0,0,ABK,
Eki.25,2,A,3,0,0,0,1,ABK,
Eki.25,2,A,3,1,1,1,1,ABK,
Eki.25,2,A,1,0,0,1,1,ABK,
Eki.25,2,A,3,1,1,1,0,ABK,
Eki.25,2,A,2,0,0,1,0,ABK,
Eki.25,5,A,1,0,0,0,1,ABK,
Eki.25,5,A,1,1,1,0,1,ABK,
Eki.25,5,A,2,0,0,1,0,ABK,
Eki.25,5,A,1,1,1,1,0,ABK,
Eki.25,5,A,1,1,1,1,1,ABK,
Eki.25,7,A,5,0,0,0,0,ABK,
Eki.25,7,A,1,0,0,0,1,ABK,
Eki.25,7,A,2,1,1,0,0,ABK,
Eki.25,7,A,3,1,1,1,1,ABK,
Eki.25,7,A,3,0,0,1,1,ABK,
Eki.25,7,A,4,1,1,1,0,ABK,
Eki.25,7,A,2,0,0,1,0,ABK,
Eki.26,1,B,2,0,1,0,0,ABK,
Eki.26,1,B,6,0,0,0,0,ABK,
Eki.26,1,B,1,1,1,0,0,ABK,
Eki.26,1,B,4,0,0,0,1,ABK,
Eki.26,1,B,1,0,0,1,1,ABK,
Eki.26,1,B,1,0,1,0,1,ABK,
Eki.26,13,B,2,0,0,0,0,ABK,
Eki.26,13,B,8,1,1,1,1,ABK,
Eki.26,13,B,1,0,0,1,1,ABK,
Eki.26,13,B,1,0,1,0,0,ABK,
Eki.26,13,B,2,0,1,1,0,ABK,
Eki.26,13,B,1,0,0,1,0,ABK,
Eki.26,13,B,3,0,0,0,1,ABK,
Eki.26,13,B,1,1,1,1,0,ABK,
Eki.26,10,B,3,1,1,1,1,ABK,
Eki.26,10,B,1,1,1,1,0,ABK,
Eki.26,10,B,2,0,0,0,1,ABK,
Eki.26,10,B,1,0,1,0,0,ABK,
Eki.26,10,B,2,0,0,1,0,ABK,
Eki.26,10,B,1,1,1,0,0,ABK,
Eki.26,10,B,1,1,1,0,1,ABK,
Eki.26,10,B,2,0,1,0,0,ABK,
Eki.26,15,B,3,1,1,1,0,ABK,
Eki.26,15,B,3,0,0,0,1,ABK,
Eki.26,15,B,8,0,0,0,0,ABK,
Eki.26,15,B,4,0,1,0,0,ABK,
Eki.26,15,B,1,1,1,1,1,ABK,
Eki.26,15,B,1,0,0,1,1,ABK,
Eki.26,15,B,1,1,1,0,0,ABK,
Eki.26,16,B,6,0,0,0,0,ABK,
Eki.26,16,B,1,1,1,0,0,ABK,
Eki.26,16,B,6,1,1,1,0,ABK,
Eki.26,16,B,1,1,1,0,1,ABK,
Eki.26,16,B,1,1,1,1,1,ABK,
Eki.26,16,B,2,1,1,1,1,ABK,
Eki.26,16,B,1,0,1,1,1,ABK,
Eki.26,16,B,1,0,0,1,1,ABK,
Eki.26,16,B,1,0,0,0,1,ABK,
Eki.26,12,B,3,0,1,1,0,ABK,
Eki.26,12,B,5,1,1,1,0,ABK,
Eki.26,12,B,5,1,1,1,1,ABK,
Eki.26,12,B,6,0,0,1,1,ABK,
Eki.26,12,B,1,0,1,0,0,ABK,
Eki.26,12,B,2,0,0,0,1,ABK,
Eki.26,12,B,3,0,0,0,0,ABK,
Eki.26,12,B,1,0,1,0,0,ABK,
Eki.26,2,B,5,1,1,0,0,ABK,
Eki.26,2,B,4,0,0,0,1,ABK,
Eki.26,2,B,8,0,0,0,0,ABK,
Eki.26,2,B,1,0,0,1,1,ABK,
Eki.26,2,B,2,1,1,1,1,ABK,
Eki.26,2,B,1,1,1,1,0,ABK,
Eki.26,2,B,5,0,0,1,0,ABK,
Eki.26,5,B,5,0,0,0,0,ABK,
Eki.26,5,B,3,1,1,0,1,ABK,
Eki.26,5,B,1,0,1,1,1,ABK,
Eki.26,5,B,1,0,1,0,0,ABK,
Eki.26,5,B,6,1,1,1,1,ABK,
Eki.26,5,B,3,0,0,1,1,ABK,
Eki.26,5,B,5,1,1,1,0,ABK,
Eki.26,5,B,3,0,0,0,1,ABK,
Eki.26,5,B,1,0,1,0,1,ABK,
Eki.26,6,B,7,0,0,0,1,ABK,
Eki.26,6,B,6,1,1,0,0,ABK,
Eki.26,6,B,3,1,1,1,0,ABK,
Eki.26,6,B,9,0,0,0,0,ABK,
Eki.26,6,B,2,1,1,0,1,ABK,
Eki.26,6,B,1,1,1,1,1,ABK,
Eki.26,7,B,7,0,0,0,0,ABK,
Eki.26,7,B,9,0,0,0,1,ABK,
Eki.26,7,B,6,0,0,1,1,ABK,
Eki.26,7,B,6,0,0,1,0,ABK,
Eki.26,7,B,2,0,1,0,0,ABK,
Eki.26,7,B,2,1,1,1,0,ABK,
Eki.26,7,B,1,1,1,0,1,ABK,
Eki.26,8,B,4,0,0,0,0,ABK,
Eki.26,8,B,5,0,0,0,1,ABK,
Eki.26,8,B,7,0,0,1,0,ABK,
Eki.26,8,B,2,1,1,1,0,ABK,
Eki.26,8,B,2,0,1,0,1,ABK,
Eki.26,8,B,2,1,1,1,1,ABK,
Eki.26,8,B,3,0,0,1,1,ABK,
Eki.26,8,B,2,1,1,0,0,ABK,
Eki.26,8,B,1,0,1,1,1,ABK,
Eki.26,9,B,1,0,1,1,1,ABK,
Eki.26,9,B,5,0,0,1,0,ABK,
Eki.26,9,B,4,1,1,1,1,ABK,
Eki.26,9,B,1,0,0,1,1,ABK,
Eki.26,9,B,4,1,1,1,0,ABK,
Eki.26,9,B,1,0,1,1,0,ABK,
Eki.26,9,B,4,0,0,0,0,ABK,
Eki.26,9,B,3,0,0,1,0,ABK,
Eki.26,9,B,5,0,0,0,1,ABK,
Eki.26,17,B,4,0,0,0,0,ABK,
Eki.26,17,B,3,0,0,1,0,ABK,
Eki.26,17,B,5,0,0,0,1,ABK,
Eki.26,17,B,4,1,1,1,1,ABK,
Eki.26,17,B,4,1,1,1,0,ABK,
Eki.26,17,B,5,1,1,0,0,ABK,
Eki.26,17,B,2,0,0,1,1,ABK,
Eki.26,17,B,1,0,1,0,1,ABK,
Eki.26,17,B,1,0,1,0,0,ABK,
Eki.26,17,B,1,1,1,0,1,ABK,
Eki.26,17,B,1,0,1,1,1,ABK,
Eki.26,18,B,1,0,0,1,0,ABK,
Eki.26,18,B,3,0,0,0,1,ABK,
Eki.26,18,B,5,0,0,1,1,ABK,
Eki.26,18,B,1,1,1,0,0,ABK,
Eki.26,18,B,1,1,1,0,1,ABK,
Eki.26,18,B,2,1,1,1,1,ABK,
Eki.26,18,B,1,0,1,1,1,ABK,
Eki.26,18,B,1,1,1,1,0,ABK,
Eki.26,18,B,2,0,0,0,0,ABK,
Eki.26,19,B,4,1,1,1,1,ABK,
Eki.26,19,B,4,0,0,1,0,ABK,
Eki.26,19,B,5,1,1,1,0,ABK,
Eki.26,19,B,3,0,0,1,1,ABK,
Eki.26,19,B,13,0,0,0,0,ABK,
Eki.26,19,B,3,0,0,0,1,ABK,
Eki.26,20,B,6,1,1,1,1,ABK,
Eki.26,20,B,4,0,0,0,1,ABK,
Eki.26,20,B,1,0,0,1,1,ABK,
Eki.26,20,B,1,1,1,1,0,ABK,
Eki.26,20,B,2,0,0,1,0,ABK,
Eki.26,20,B,3,0,0,0,0,ABK,
Eki.26,20,B,1,0,1,0,1,ABK,
Eki.26,20,B,2,1,1,0,0,ABK,
Eki.26,20,B,1,1,1,1,0,ABK,
Eki.26,30,B,2,1,1,0,0,ABK,
Eki.26,30,B,2,0,0,1,0,ABK,
Eki.26,30,B,1,0,0,0,0,ABK,
Eki.26,30,B,2,0,0,0,1,ABK,
Eki.26,30,B,1,0,0,1,1,ABK,
Eki.26,30,B,3,1,1,1,1,ABK,
Eki.26,30,B,1,1,1,1,0,ABK,
Eki.26,30,B,1,0,1,0,1,ABK,
Eki.26,30,B,1,1,1,1,1,ABK,
Eki.26,30,B,2,0,0,1,1,ABK,
Eki.26,30,B,1,0,0,0,1,ABK,
Eki.26,30,B,2,1,1,1,0,ABK,
Eki.26,30,B,2,1,1,0,0,ABK,
Eki.26,29,B,2,0,0,1,0,ABK,
Eki.26,29,B,3,0,0,0,1,ABK,
Eki.26,29,B,3,0,0,0,0,ABK,
Eki.26,29,B,1,1,1,0,0,ABK,
Eki.26,29,B,1,1,1,1,0,ABK,
Eki.26,26,B,1,1,1,1,0,ABK,
Eki.26,26,B,3,1,1,1,1,ABK,
Eki.26,26,B,1,0,1,0,0,ABK,
Eki.26,26,B,3,0,0,1,1,ABK,
Eki.26,26,B,1,1,1,0,1,ABK,
Eki.26,26,B,1,0,0,0,0,ABK,
Eki.26,25,B,2,0,0,1,0,ABK,
Eki.26,25,B,3,1,1,1,0,ABK,
Eki.26,25,B,1,0,0,0,0,ABK,
Eki.26,25,B,4,0,0,0,1,ABK,
Eki.26,25,B,5,1,1,1,1,ABK,
Eki.26,25,B,2,0,1,1,1,ABK,
Eki.26,25,B,1,0,1,1,0,ABK,
Eki.26,24,B,4,0,0,0,0,ABK,
Eki.26,24,B,3,1,1,1,0,ABK,
Eki.26,24,B,2,1,1,1,1,ABK,
Eki.26,24,B,1,0,1,1,1,ABK,
Eki.26,24,B,4,0,0,0,1,ABK,
Eki.26,24,B,1,0,0,1,1,ABK,
Eki.26,24,B,2,0,0,1,0,ABK,
Eki.26,24,B,1,0,1,0,0,ABK,
Eki.26,24,B,1,0,1,1,1,ABK,
Eki.26,24,B,1,0,0,0,0,ABK,
Eki.26,24,B,1,0,1,0,1,ABK,
Eki.26,23,B,4,0,0,0,1,ABK,
Eki.26,23,B,3,0,0,0,0,ABK,
Eki.26,23,B,2,0,0,1,0,ABK,
Eki.26,23,B,2,0,0,1,1,ABK,
Eki.26,23,B,2,1,1,0,0,ABK,
Eki.26,8,A,4,0,0,0,1,ABK,
Eki.26,8,A,10,0,0,0,0,ABK,
Eki.26,8,A,2,1,1,1,1,ABK,
Eki.26,8,A,3,1,1,0,1,ABK,
Eki.26,8,A,1,0,0,1,1,ABK,
Eki.26,8,A,1,0,0,1,0,ABK,
Eki.26,8,A,3,1,1,1,0,ABK,
Eki.26,22,A,2,0,0,1,0,ABK,
Eki.26,22,A,4,0,0,1,1,ABK,
Eki.26,22,A,3,0,0,0,0,ABK,
Eki.26,22,A,1,1,1,1,1,ABK,
Eki.26,22,A,1,0,0,0,1,ABK,
Eki.26,22,A,2,1,1,1,0,ABK,
Eki.26,21,A,5,0,0,0,0,ABK,
Eki.26,21,A,4,1,1,1,1,ABK,
Eki.26,21,A,5,1,1,1,0,ABK,
Eki.26,21,A,1,1,1,0,1,ABK,
Eki.26,21,A,1,0,1,1,1,ABK,
Eki.26,21,A,1,0,0,1,1,ABK,
Eki.26,21,A,2,1,1,0,0,ABK,
Eki.26,21,A,3,0,0,0,1,ABK,
Eki.26,21,A,1,0,0,1,0,ABK,
Eki.26,48,A,2,0,0,1,0,ABK,
Eki.26,48,A,2,0,0,0,0,ABK,
Eki.26,48,A,2,0,0,1,1,ABK,
Eki.26,48,A,2,1,1,0,1,ABK,
Eki.26,48,A,2,1,1,0,0,ABK,
Eki.26,48,A,1,1,1,1,0,ABK,
Eki.26,48,A,1,1,1,1,1,ABK,
Eki.26,49,A,3,0,0,1,0,UHA,
Eki.26,49,A,2,0,0,1,1,UHA,
Eki.26,49,A,3,1,1,1,1,UHA,
Eki.26,49,A,4,0,0,0,0,UHA,
Eki.26,49,A,2,0,0,0,1,UHA,
Eki.26,49,A,2,1,1,0,0,UHA,
Eki.26,49,A,3,1,1,1,0,UHA,
Eki.26,44,A,2,1,1,0,0,HNT,
Eki.26,44,A,2,1,1,0,1,HNT,
Eki.26,44,A,2,0,0,0,0,HNT,
Eki.26,44,A,6,0,0,0,1,HNT,
Eki.26,44,A,3,0,0,1,0,HNT,
Eki.26,44,A,3,0,0,1,1,HNT,
Eki.26,44,A,3,1,1,1,0,HNT,
Eki.26,44,A,2,1,1,1,1,HNT,
Eki.26,45,A,2,0,0,1,1,HNT,
Eki.26,45,A,1,1,1,1,0,HNT,
Eki.26,45,A,3,1,1,1,1,HNT,
Eki.26,45,A,3,1,1,0,0,HNT,
Eki.26,45,A,4,0,0,0,0,HNT,
Eki.26,45,A,1,0,0,0,1,HNT,
Eki.26,39,A,4,0,0,0,0,HNT,
Eki.26,39,A,1,0,0,0,1,HNT,
Eki.26,39,A,5,1,1,0,0,HNT,
Eki.26,39,A,4,1,1,0,1,HNT,
Eki.26,39,A,2,0,0,1,0,HNT,
Eki.26,39,A,4,0,0,1,1,HNT,
Eki.26,39,A,1,1,1,1,0,HNT,
Eki.26,39,A,4,1,1,1,1,HNT,
Eki.26,20,A,1,1,1,1,0,HNT,
Eki.26,20,A,3,1,1,1,1,HNT,
Eki.26,20,A,6,0,0,1,0,HNT,
Eki.26,20,A,4,0,0,1,1,HNT,
Eki.26,20,A,3,0,0,0,0,HNT,
Eki.26,20,A,3,0,0,0,1,HNT,
Eki.26,20,A,1,1,1,0,1,HNT,
Eki.26,20,A,3,1,1,0,0,HNT,
Eki.26,18,A,2,0,0,1,0,HNT,
Eki.26,18,A,4,0,0,1,1,HNT,
Eki.26,18,A,3,0,0,0,0,HNT,
Eki.26,18,A,2,0,0,0,1,HNT,
Eki.26,18,A,3,1,1,0,0,HNT,
Eki.26,18,A,3,1,1,0,1,HNT,
Eki.26,17,A,8,0,0,0,0,HNT,
Eki.26,17,A,5,0,0,0,1,HNT,
Eki.26,17,A,3,1,1,0,0,HNT,
Eki.26,17,A,3,0,0,1,1,HNT,
Eki.26,17,A,6,1,1,1,0,HNT,
Eki.26,17,A,1,1,1,1,1,HNT,
Eki.26,15,A,2,1,1,0,0,HNT,
Eki.26,15,A,1,1,1,0,1,HNT,
Eki.26,15,A,2,0,0,0,0,HNT,
Eki.26,15,A,2,0,0,0,1,HNT,
Eki.26,15,A,1,0,0,1,0,HNT,
Eki.26,15,A,4,1,1,1,0,HNT,
Eki.26,15,A,6,1,1,1,1,HNT,
Eki.26,23,A,3,0,0,0,0,HNT,
Eki.26,23,A,1,0,0,1,1,HNT,
Eki.26,13,A,2,0,0,0,0,HNT,
Eki.26,13,A,1,0,0,0,1,HNT,
Eki.26,13,A,1,1,1,0,0,HNT,
Eki.26,13,A,5,1,1,1,1,HNT,
Eki.26,13,A,1,1,1,1,0,HNT,
Eki.26,13,A,1,0,0,1,1,HNT,
Eki.26,12,A,1,0,0,0,1,HNT,
Eki.26,12,A,2,1,1,1,1,HNT,
Eki.26,12,A,2,1,1,1,0,HNT,
Eki.26,12,A,2,0,0,1,1,HNT,
Eki.26,12,A,1,0,0,1,0,HNT,
Eki.26,41,A,3,1,1,0,1,HNT,
Eki.26,41,A,1,1,1,0,0,HNT,
Eki.26,41,A,7,0,0,0,0,HNT,
Eki.26,41,A,3,0,0,0,1,HNT,
Eki.26,41,A,2,0,0,1,0,HNT,
Eki.26,41,A,2,0,0,1,1,HNT,
Eki.26,41,A,2,1,1,1,0,HNT,
Eki.26,41,A,6,1,1,1,1,HNT,
Eki.26,37,A,5,0,0,1,1,HNT,
Eki.26,37,A,1,0,0,1,0,HNT,
Eki.26,37,A,5,1,1,1,1,HNT,
Eki.26,37,A,4,1,1,1,0,HNT,
Eki.26,37,A,1,1,1,0,0,HNT,
Eki.26,37,A,2,1,1,0,1,HNT,
Eki.26,37,A,3,0,0,0,0,HNT,
Eki.26,37,A,2,0,0,0,1,HNT,
Eki.26,24,A,2,0,0,0,1,HNT,
Eki.26,24,A,1,0,0,0,0,HNT,
Eki.26,24,A,4,1,1,0,1,HNT,
Eki.26,24,A,4,1,1,1,0,HNT,
Eki.26,24,A,1,1,1,1,1,HNT,
Eki.26,34,A,2,1,1,0,1,HNT,
Eki.26,34,A,3,0,0,0,1,HNT,
Eki.26,34,A,3,0,0,0,0,HNT,
Eki.26,34,A,2,1,1,1,0,HNT,
Eki.26,34,A,1,0,0,1,1,HNT,
Eki.26,35,A,7,1,1,1,1,HNT,
Eki.26,35,A,5,1,1,1,0,HNT,
Eki.26,35,A,7,0,0,1,1,HNT,
Eki.26,35,A,1,0,0,1,0,HNT,
Eki.26,35,A,2,1,1,0,1,HNT,
Eki.26,35,A,3,1,1,0,0,HNT,
Eki.26,35,A,6,0,0,0,0,HNT,
Eki.26,35,A,5,0,0,0,1,HNT,
Eki.26,29,A,12,0,0,0,0,ABK,
Eki.26,29,A,2,1,1,0,0,ABK,
Eki.26,29,A,2,1,1,0,1,ABK,
Eki.26,29,A,4,0,0,0,1,ABK,
Eki.26,29,A,2,1,1,1,1,ABK,
Eki.26,29,A,4,0,0,1,1,ABK,
Eki.26,29,A,1,1,1,1,0,ABK,
Eki.26,19,A,4,0,0,0,0,ABK,
Eki.26,19,A,1,0,0,0,1,ABK,
Eki.26,19,A,4,0,0,1,1,ABK,
Eki.26,19,A,5,0,0,1,0,ABK,
Eki.26,19,A,5,1,1,1,1,ABK,
Eki.26,19,A,4,1,1,1,0,ABK,
Eki.26,16,A,8,0,0,0,0,ABK,
Eki.26,16,A,2,1,1,0,0,ABK,
Eki.26,16,A,2,1,1,0,1,ABK,
Eki.26,16,A,2,0,0,0,1,ABK,
Eki.26,16,A,3,1,1,1,1,ABK,
Eki.26,16,A,5,0,0,1,1,ABK,
Eki.26,16,A,2,1,1,1,0,ABK,
Eki.26,16,A,5,0,0,1,0,ABK,
Eki.26,31,A,1,0,0,0,0,ABK,
Eki.26,31,A,2,1,1,0,0,ABK,
Eki.26,31,A,2,0,0,0,1,ABK,
Eki.26,31,A,7,0,0,1,1,ABK,
Eki.26,31,A,4,1,1,1,1,ABK,
Eki.26,31,A,3,0,0,1,0,ABK,
Eki.26,31,A,3,1,1,1,0,ABK,
Eki.26,38,A,4,0,0,0,1,ABK,
Eki.26,38,A,1,1,1,0,1,ABK,
Eki.26,38,A,7,0,0,0,0,ABK,
Eki.26,38,A,3,1,1,0,0,ABK,
Eki.26,38,A,3,1,1,1,0,ABK,
Eki.26,38,A,2,0,0,1,1,ABK,
Eki.26,38,A,2,1,1,1,1,ABK,
Eki.26,38,A,3,0,0,1,0,ABK,
Eki.26,36,A,2,0,0,0,0,ABK,
Eki.26,36,A,4,0,0,0,1,ABK,
Eki.26,36,A,2,1,1,0,1,ABK,
Eki.26,36,A,6,1,1,1,1,ABK,
Eki.26,36,A,3,0,0,1,0,ABK,
Eki.26,36,A,5,1,1,1,0,ABK,
Eki.26,32,A,3,1,1,1,1,ABK,
Eki.26,32,A,2,0,0,1,1,ABK,
Eki.26,32,A,2,0,0,1,0,ABK,
Eki.26,32,A,13,0,0,0,0,ABK,
Eki.26,32,A,11,0,0,0,1,ABK,
Eki.26,29,B,2,0,0,0,0,AKT,
Eki.26,37,B,1,0,0,1,1,AKT,
Eki.26,37,B,1,0,0,1,0,AKT,
Eki.26,37,B,3,1,1,1,1,AKT,
Eki.26,36,B,3,0,0,1,1,AKT,
Eki.26,36,B,2,1,1,1,0,AKT,
Eki.26,36,B,1,1,1,1,1,AKT,
Eki.26,35,B,1,0,0,0,1,AKT,
Eki.26,35,B,1,0,1,0,0,AKT,
